date,mean(¡ÆC),prep(mm),humidity(%),whole_price,retail_price
20180203,-7.3,0.5,47,39000,25665
20180204,-9.5,0,40.9,39000,25665
20180205,-9.4,0,37.8,39000,25665
20180206,-10.1,0,36.5,39000,27087
20180207,-8,0,39.8,39000,27087
20180208,-4.4,0,43.3,39000,27087
20180209,0.4,0,43.9,39000,27087
20180210,-0.5,0,47.4,39000,27087
20180211,-6.1,0,42.5,39000,27087
20180212,-5.8,0,40.8,39000,27087
20180213,-0.8,0,54.5,39000,26665
20180214,3.5,0,51,39000,26665
20180215,-0.7,0,28,39000,26665
20180216,-1.1,0,40.1,39000,26665
20180217,-3,0,25.6,39000,26665
20180218,-0.4,0,26.9,39000,26665
20180219,1.8,0,48.6,40000,26665
20180220,0.9,0,41,40000,26665
20180221,-0.9,0,31.5,40000,26665
20180222,1.3,0.4,59,40000,26665
20180223,4.2,3.7,81.1,40000,26665
20180224,2.4,0,49.4,40000,26665
20180225,1.9,0,40.6,40000,26665
20180226,3.1,0,43.1,40000,26665
20180227,4.2,0,48.8,40000,25000
20180228,4.6,25,73.3,40000,25000
20180301,-0.2,0.5,61.9,40000,25000
20180302,-0.7,0,34,40000,25000
20180303,7.9,0,38.1,40000,25000
20180304,9.8,11.5,89.1,40000,25000
20180305,5.5,3.5,67.5,40000,25000
20180306,4.5,0,46.8,40000,25000
20180307,6.4,0.5,54,40000,25000
20180308,4.6,4,76,40000,25000
20180309,4.5,0,63.3,40000,25000
20180310,4.6,0,65.8,40000,25000
20180311,6.4,0,51.3,40000,27000
20180312,8,0,45.8,40000,27000
20180313,12.4,0,60.5,40000,27000
20180314,17,0,58.8,40000,27000
20180315,12.4,27,92.1,40000,27000
20180316,7.1,0,46.9,40000,27000
20180317,6.6,0,48,40001,27000
20180318,8.2,0.5,55.9,40000,27000
20180319,8,1,64.5,40000,27000
20180320,4.7,0,39.9,40002,27000
20180321,2.1,1,64.1,40000,27000
20180322,4.9,0,61.5,40000,27000
20180323,6.1,0,55.3,40003,27000
20180324,7.6,0,61.9,40000,27000
20180325,9.6,0,65.6,40000,23817
20180326,11,0,64.5,40004,23817
20180327,13.3,0,61.1,40000,23817
20180328,14,0,66.4,40000,23817
20180329,15.4,0,66.3,40000,23817
20180330,14.8,0,55.6,40000,23817
20180331,14,0,52.9,38000,27000
20180401,15.6,0,68.8,38000,25665
20180402,18.4,0,64,38000,25665
20180403,17.8,0.1,72.9,38000,25665
20180404,13.4,18.5,67,38000,25665
20180405,7.6,10.5,90.6,38000,25665
20180406,5.8,6.5,71.6,38000,25000
20180407,4.2,0.2,45.5,38000,25000
20180408,3.9,3,59.6,38000,25000
20180409,7.9,0,57.9,38000,25000
20180410,15.1,5,51,38000,25000
20180411,12.6,0,49.4,38000,25000
20180412,13.3,0,30.5,38000,25000
20180413,14.6,0,22.9,38000,25000
20180414,9,9,78.8,38000,25000
20180415,9.5,0,65.5,38000,25000
20180416,11.6,0,41.9,38000,25000
20180417,12.9,0,37.9,38000,26000
20180418,12.4,0,35.4,37000,26165
20180419,14,0,38.8,37000,25665
20180420,18.4,0,46,39000,25665
20180421,18.7,0,32,39000,25665
20180422,15.5,15.5,57.4,39000,25665
20180423,9.3,59,93.9,39000,25665
20180424,12.1,3,63.3,39000,25665
20180425,14.6,0,37.8,39000,25665
20180426,14.9,0,51.9,39000,25665
20180427,15.7,0,52.9,39000,25665
20180428,15.4,0,49,39000,22510
20180429,16.2,0,43.1,39000,23177
20180430,19.2,0,61.6,39000,23177
20180501,20.4,0,72.8,39000,23177
20180502,15.1,12,90.4,39000,23177
20180503,11.2,1,62.4,39000,23177
20180504,14.1,0,45.5,39000,23593
20180505,18.3,0,46.8,39000,23593
20180506,16.6,22,86.4,39000,23593
20180507,19.2,0,60.3,39000,23593
20180508,17.5,0,50.9,39000,23593
20180509,15.7,0,50.4,39000,23593
20180510,15.4,0,67.4,39000,22927
20180511,16.1,0,59.8,39000,22927
20180512,14.2,32,89.3,39000,22927
20180513,15.8,0.5,82.5,39000,22927
20180514,18.2,0,71.4,39000,22928
20180515,23.2,0,56.4,39000,22929
20180516,22.3,45,93.8,39000,22927
20180517,20.9,83,97,39000,22927
20180518,16.3,6.5,86.8,39000,22927
20180519,17.6,0,47.5,39000,22927
20180520,17,0,32.1,39000,22927
20180521,17.8,0,43.9,39000,22927
20180522,18.1,12.5,75.5,39000,22927
20180523,17.3,6.5,57.1,39000,22927
20180524,18.3,0,47.4,39000,22927
20180525,19.7,0,47.4,37000,22927
20180526,21.8,0,50.1,37000,22927
20180527,20.3,0,47.4,37000,22927
20180528,22.3,0,49.8,37000,22927
20180529,21.4,1,69.3,37000,22927
20180530,20.2,0,69.8,37000,22927
20180531,20.9,0,58.9,37000,22927
20180601,23.8,0,50.4,36000,22927
20180602,23.4,0,44.5,36000,24037
20180603,24,0,39.4,36000,24037
20180604,22.6,0,50.1,36000,23803
20180605,23.7,0,52.5,36000,23803
20180606,23,0,62.9,36000,23803
20180607,22.2,0,69.3,36000,22553
20180608,21.9,0,68,36000,22553
20180609,23.7,0.5,60.6,36000,23803
20180610,21.3,0.5,59.9,36000,23570
20180611,20.2,5,67.3,34000,23570
20180612,21.3,0,65.5,35000,23570
20180613,22,0,64,35000,23570
20180614,21.6,29,74.9,35000,23570
20180615,21.7,16.5,60.8,35000,23570
20180616,22.5,0,56.4,35000,20525
20180617,22.8,0,66.9,35000,20525
20180618,24.8,0,54.9,35000,20525
20180619,22.4,0,61.3,35000,20525
20180620,22.7,0,68.1,35000,20525
20180621,23.7,0,60.1,35000,20525
20180622,25,0,45.1,35000,20525
20180623,24.5,0,50.6,35000,20525
20180624,25.2,0,62.8,35000,20525
20180625,27.1,0,57.1,35000,20525
20180626,22.3,71.5,88.3,35000,20525
20180627,22.3,1,81.9,35000,20525
20180628,23.3,26.5,85.1,35000,20875
20180629,24.7,6.5,78.5,35000,20875
20180630,24.4,14.5,83.8,35000,20875
20180701,21.9,83.5,94.6,35000,20875
20180702,22.6,59.5,95.4,35000,21025
20180703,27.4,0.1,74.4,35000,21025
20180704,27.3,0,69.6,35000,21025
20180705,25.3,0.5,72.8,35000,21025
20180706,23.9,0,57.8,35000,21025
20180707,23.7,0,51.4,35000,21025
20180708,23.3,0,51.5,35000,21025
20180709,20.8,14,82.3,35000,21025
20180710,23.7,16.5,87.8,35000,21025
20180711,26.8,3,82.9,35000,21025
20180712,26.6,1,82.4,35000,21025
20180713,27.3,0,74.8,35000,21025
20180714,27.9,0,69.6,35000,21025
20180715,28.3,0,69.6,35000,21025
20180716,28.7,0,64.3,35000,21025
20180717,28.1,0,66.5,35000,21025
20180718,28.2,0,64.8,35000,21025
20180719,28.7,0,64.1,35000,21025
20180720,29.5,0,62.6,35000,21525
20180721,30.6,0,53.6,35000,21725
20180722,31.8,0,49.6,35000,22025
20180723,31.7,0,53.8,35000,22025
20180724,31.4,0,59.5,35000,22025
20180725,30.1,0,66.3,35000,22025
20180726,30.1,0,68.8,35000,22025
20180727,30.9,0,69.3,35000,22025
20180728,29.5,7.5,77.1,35000,22025
20180729,31.3,0,52.4,35000,22025
20180730,31.7,0,50.9,35000,22025
20180731,32.6,0,50.5,35000,22025
20180801,33.6,0,55.5,35000,22025
20180802,33.7,0,54.4,35000,26600
20180803,33.1,0,55.3,35000,26600
20180804,31.1,0,60.6,35000,26600
20180805,30,2,71.8,35000,26600
20180806,30.5,6.5,71.6,35000,26600
20180807,30.5,0,63.4,35000,26600
20180808,31,0,64.8,35000,26600
20180809,28.8,2,76.3,37000,43000
20180810,30.7,0,60.9,37000,43000
20180811,31,0,55.8,37000,43000
20180812,30.6,5,61.3,37000,43000
20180813,30.5,1,68.6,37000,43000
20180814,31.7,0,58.3,37000,43000
20180815,31.7,1,59.5,37000,43000
20180816,29.9,0,51,37000,43000
20180817,27.2,0,39.8,37000,40800
20180818,26.7,0,44.6,37000,40800
20180819,28.2,0,50.6,37000,40800
20180820,29.1,0,55.6,37000,40800
20180821,26.6,5,71.4,37000,40300
20180822,30.7,0,54.1,37000,40000
20180823,29.4,3,59.1,37000,39000
20180824,24.4,7.5,86.3,37000,36150
20180825,25.2,0,68,37000,36150
20180826,23.2,2,70,45000,36150
20180827,22.7,19.5,91,45000,33830
20180828,23.7,96.5,92.4,50000,33130
20180829,25.2,42,86,45000,33130
20180830,25.3,9.5,80.9,45000,31830
20180831,25.6,0.1,67.4,45000,31830
20180901,25.5,0,59.4,50000,31830
20180902,25.1,0,55.8,55000,31480
20180903,23.3,34.5,85.3,55000,31480
20180904,23.2,0,69.4,55000,31480
20180905,24,0,63.5,55000,28687
20180906,24.1,1,69.9,55000,28687
20180907,22,0.5,54.6,55000,28687
20180908,21.7,0,48.8,55000,28487
20180909,22.2,0,49,45000,28487
20180910,22.9,0,49.5,45000,30830
20180911,21.6,0,48.1,45000,30830
20180912,22.8,0,52,45000,30830
20180913,23.5,0,63.5,42000,30830
20180914,23.5,0.5,66.9,44000,30630
20180915,23.3,0.2,76,40000,30330
20180916,22.2,2,83.6,40000,30330
20180917,22.3,0.1,64.3,40000,30330
20180918,22,0,59.8,40000,30330
20180919,22.1,0.2,59.1,40000,30330
20180920,19,5,82.4,37000,31000
20180921,19.4,18,85.8,37000,31000
20180922,20.8,6.5,62.3,37000,31000
20180923,19.4,0,52.9,37000,31000
20180924,17.6,0,48.3,37000,31000
20180925,17.8,0,48,37000,31000
20180926,19.4,0,47.9,37000,31600
20180927,18.9,0,47.6,37000,31600
20180928,17.5,0,58.1,37000,31600
20180929,20.2,0,55.5,37000,31600
20180930,17.6,0,52.5,40000,31600
20181001,15.4,0,55.1,40000,31600
20181002,15.9,0,61.4,35000,31600
20181003,17.3,0,58,35000,25133
20181004,19.3,0,56.5,35000,25133
20181005,16.9,36.5,84.1,35000,25133
20181006,18,55.5,84,35000,25133
20181007,16.4,0,53.5,35000,25133
20181008,14.8,0,47,40000,30630
20181009,15.3,0,52.5,40000,30630
20181010,12,7,61,40000,31600
20181011,9.7,0,51,40000,31600
20181012,10.9,0,54,40000,31600
20181013,12.5,0,54,40000,31600
20181014,13.2,0,60,40000,31600
20181015,15.2,0,69.9,39000,31600
20181016,14.5,0,55.9,39000,31600
20181017,12.4,0,53.3,39000,31600
20181018,12.7,0,59.5,37000,31600
20181019,13.1,0,54.3,40000,31600
20181020,13.4,0,53.9,40000,31600
20181021,13.4,0,49.5,40000,31600
20181022,14,0,50,40000,31000
20181023,12.2,5,75.1,40000,31000
20181024,12.5,0,66,40000,31000
20181025,13.8,0,55.5,42000,31000
20181026,12.2,11,74.1,42000,31000
20181027,8.7,0,49.6,45000,31000
20181028,8.3,5.5,77.1,45000,31000
20181029,7.2,0,57.3,45000,31000
20181030,6.1,0,51.3,45000,31000
20181031,7.4,0,55.4,45000,31000
20181101,8.4,0,53.4,43000,31000
20181102,10.6,0,54.9,46000,31000
20181103,11.2,0,56,46000,31600
20181104,11.6,0,55,46000,31600
20181105,11.9,0,65.5,46000,31600
20181106,12.2,0,70.5,46000,31600
20181107,12.8,2,79.5,49000,31600
20181108,11.8,64,93.8,49000,31600
20181109,12.1,1,69,49000,31600
20181110,11.9,0,69.1,49000,31600
20181111,8.1,0,67.6,49000,31600
20181112,8.1,0,52.3,49000,31600
20181113,8.8,0,51.6,49000,31600
20181114,9.8,0,55.5,49000,31600
20181115,9.7,0,55.4,49000,31600
20181116,8.8,0,65.1,49000,31600
20181117,4.9,0,50.8,49000,38315
20181118,6.1,0,48.8,49000,38315
20181119,6.5,0,50.4,47000,38315
20181120,6.5,0.2,39.9,50000,38315
20181121,5.8,1,57.1,50000,38315
20181122,2.3,0,35,50000,38315
20181123,1.9,0,29.6,50000,38315
20181124,2.6,10.9,71.1,50000,38315
20181125,4.8,0,77.8,50000,38315
20181126,6.3,0,70.1,50000,38315
20181127,7.1,0,65,50000,40815
20181128,5,0,27.1,50000,40815
20181129,3.5,0,41.4,52000,40815
20181130,2.7,0,46.1,50000,40815
20181201,5.5,0,42.3,50000,43315
20181202,8.2,0,50.1,50000,44985
20181203,11.5,9.5,87.4,50000,44985
20181204,6.7,5,74.9,50000,44985
20181205,0,0,39.5,50000,44985
20181206,2.4,0,50.5,50000,44985
20181207,-7.3,0,37.1,50000,44985
20181208,-8.3,0,37.1,50000,44985
20181209,-7.2,0,27,50000,43315
20181210,-2.5,0,33.3,50000,43315
20181211,0.2,0,44.8,50000,43315
20181212,-1.9,0,39,50000,43315
20181213,-2.2,1.3,57.4,50000,43315
20181214,-4.4,0,44.3,45000,43315
20181215,-2.4,0,46.8,45000,43315
20181216,0,0.3,63.8,45000,43315
20181217,1.6,0.3,60.1,45000,43315
20181218,2.6,0,56.3,45000,40000
20181219,4,0,53.4,45000,43315
20181220,3.4,0,45.5,45000,43315
20181221,5.6,0,40.1,49000,43315
20181222,6.9,0,48.9,49000,43315
20181223,2.4,0,43,51000,43315
20181224,-2.3,0,35.9,51000,43315
20181225,0.6,0,53.4,51000,43315
20181226,-1.5,0,40.8,49000,43315
20181227,-10.1,0,28.3,49000,43315
20181228,-10.5,0,33,49000,43315
20181229,-7.6,0,29,49000,43315
20181230,-6.8,0,35.9,49000,43315
20181231,-5.4,0,39.6,49000,43315
20190101,-5,0,49.5,49000,43315
20190102,-4.9,0,42.8,50000,43315
20190103,-3.5,0,38.8,52000,43315
20190104,-1.1,0,55.5,54000,43315
20190105,-2.8,0,40.3,54000,43315
20190106,-2.8,0,35,54000,43315
20190107,-1.9,0,46.4,55000,43315
20190108,-3.5,0,31,58000,43315
20190109,-4.7,0,28.8,58000,43315
20190110,-0.6,0,48.8,58000,43315
20190111,2.4,0,58.8,58000,43315
20190112,2.8,0,47.6,58000,44210
20190113,1.2,0,54.3,53000,43543
20190114,1.4,0,68.6,53000,43543
20190115,-1.7,0,58.8,53000,43543
20190116,-5.2,0,45.9,53000,43543
20190117,-0.3,0,45.8,53000,43543
20190118,0.6,0,44,53000,43543
20190119,3.6,0,59.8,51000,43543
20190120,-1.4,0,38.5,51000,43543
20190121,-1.2,0,57.8,51000,43543
20190122,1.7,0,62,51000,43543
20190123,2,0,48.9,51000,43543
20190124,0.1,0,34.9,51000,42543
20190125,-1.2,0,27.6,51000,42543
20190126,-2.5,0,30.9,51000,42543
20190127,-0.1,0,52.5,49000,42543
20190128,1.2,0,40.4,49000,42543
20190129,-0.2,0,35.5,49000,42543
20190130,1.8,0,54.6,49000,42543
20190131,-2,0,29,50000,32000
20190201,-2.1,0.3,47.6,50000,32000
20190202,1.4,0,60,50000,32000
20190203,3.3,16,92.9,50000,32000
20190204,-0.6,0,40.4,50000,32000
20190205,2.8,0,37.1,50000,32000
20190206,5.1,0,54.9,51000,32000
20190207,-2.1,0.5,45.5,51000,32000
20190208,-6.1,0,31.5,51000,32000
20190209,-5.4,0,30,51000,32000
20190210,-5,0,31.3,51000,32000
20190211,-3,0,34.9,51000,32000
20190212,-0.6,0,35.5,51000,32000
20190213,-2.1,0,26.6,51000,32000
20190214,-0.5,0,24.3,51000,32000
20190215,-0.8,2.2,72.8,51000,32000
20190216,-2.7,0.2,59,51000,32000
20190217,-1.8,0,47.4,51000,32000
20190218,0.9,0,43.5,51000,32000
20190219,1.4,4.6,80.8,51000,32977
20190220,1.7,0,67.8,51000,32977
20190221,2.4,0,59.4,51000,32977
20190222,4,0,56.1,51000,32977
20190223,6.8,0,41,51000,32977
20190224,6.3,0,45,50000,32977
20190225,4.7,0,55.8,50000,32977
20190226,5.2,0,32.8,50000,37330
20190227,7.8,0,31.3,50000,37330
20190228,6.6,0,39.5,50000,37330
20190301,6.6,0,42.3,50000,37330
20190302,7.8,0,37.6,50000,37330
20190303,9.4,0,36.4,50000,37330
20190304,9.9,0,46.1,50000,37330
20190305,8.4,0,66.3,50000,37330
20190306,8.4,0,55,50000,37330
20190307,7,0,51.1,50000,39830
20190308,6.1,0,39.4,50000,42330
20190309,7.2,0,31.8,50000,39830
20190310,10.1,0,26.4,50000,39830
20190311,6.6,0,61,50000,39830
20190312,3.9,0,55.1,50000,39830
20190313,3.5,0,38.5,50000,39830
20190314,5,0,45.3,52000,39830
20190315,5.5,3.5,72.8,52000,40000
20190316,4.3,0,69.9,50000,40000
20190317,6.3,0,55.4,50000,40000
20190318,7.1,0,43.8,50000,40000
20190319,10,0,52,50000,40000
20190320,10.3,16.5,79,50000,40000
20190321,7.1,3.3,77.4,50000,40000
20190322,3.3,0,40.9,50000,40000
20190323,3.3,1.7,46.9,50000,40000
20190324,4.3,0,45.4,50000,40000
20190325,7.3,0,56.1,50000,40000
20190326,11.4,0,51.1,50000,40000
20190327,11.6,0,66.4,50000,40000
20190328,9.4,0,49.9,50000,40000
20190329,9.2,0,33.1,50000,40000
20190330,5.2,1.8,72,50000,40000
20190331,4.4,0,46,50000,40000
20190401,5.5,0,39.8,50000,40000
20190402,6.7,0,36.9,50000,40000
20190403,7.6,0,36.1,50000,40000
20190404,9.2,0,43,50000,40000
20190405,11.4,0,41,50000,40000
20190406,9.3,0.8,39.9,50000,40000
20190407,12.6,0,43.1,50000,40000
20190408,11.6,0,25.6,50000,40000
20190409,9.2,17.4,49.1,50000,40000
20190410,7.1,5.6,78.4,50000,40000
20190411,9.5,0,58,50000,40000
20190412,11.4,0,48.5,50000,43165
20190413,11.8,0,34,50000,43165
20190414,9.6,1.7,45.5,50000,43165
20190415,11.6,0,30.9,50000,43165
20190416,14.9,0,26.3,50000,43165
20190417,15.3,0,37.5,50000,43165
20190418,12.6,0,74.4,50000,43165
20190419,13.8,0,57.5,50000,43165
20190420,14.3,1.2,66.9,53000,43165
20190421,14.8,0.3,77.8,53000,43165
20190422,19.3,0,50.6,53000,43165
20190423,20.4,0,52,53000,43165
20190424,19.5,4.1,70.4,53000,43165
20190425,13.2,11.3,75.9,53000,43165
20190426,8.4,4.9,82.1,53000,43165
20190427,11.6,0,52.6,53000,43165
20190428,12.9,0,48.8,53000,48165
20190429,13,0,52.9,53000,48165
20190430,15.5,0,52.8,53000,48165
20190501,16.4,0,48.9,53000,50000
20190502,17.1,0,28.5,53000,50000
20190503,17.9,0,37.5,53000,38800
20190504,19.5,0,40.4,53000,38800
20190505,19.2,0,35.8,53000,41310
20190506,14.5,0,27.1,53000,41310
20190507,15,0,33.4,53000,41310
20190508,15.6,0,48.3,53000,51500
20190509,16.6,0,43.3,53000,51500
20190510,17.8,0,48,53000,51500
20190511,20.3,0,39,53000,51500
20190512,21.6,0,36,53000,51500
20190513,18.7,0,43.4,53000,51500
20190514,19.6,0,44.5,53000,51500
20190515,20.7,0,48.1,53000,51500
20190516,23.5,0,43.8,53000,51500
20190517,23.6,0,44.9,53000,51500
20190518,22.8,0,46.8,53000,51500
20190519,19.4,22,93,53000,51500
20190520,16.4,8.7,63.6,53000,51500
20190521,17.2,0,52,53000,51500
20190522,19.5,0,46,53000,48165
20190523,22.1,0,45,53000,48165
20190524,24.2,0,46.4,53000,48165
20190525,23.4,0,45.6,53000,48165
20190526,24.5,0,39,53000,48165
20190527,17.8,7.1,80.9,55000,48165
20190528,18.1,0,45.9,55000,48165
20190529,20.3,0,48.4,55000,48165
20190530,19.6,0,48,55000,48165
20190531,19.1,0,49.6,55000,46665
20190601,18.9,0,60.5,56000,46665
20190602,21.1,0,42.1,56000,46665
20190603,23.1,0,42.9,56000,46665
20190604,22.6,0,56.4,56000,46665
20190605,23,0,63.8,56000,46665
20190606,21.2,7.5,75.9,56000,45665
20190607,20,35.3,77.3,56000,43165
20190608,21.9,0,57.5,56000,43165
20190609,21.6,2.5,66.1,56000,40000
20190610,18.4,9.5,70.3,56000,40000
20190611,20.5,0,51.1,56000,40000
20190612,21.5,0,57.1,56000,40000
20190613,23,0,51.9,56000,40000
20190614,23,0,54.8,60000,40000
20190615,21.9,2.1,61.5,60000,40000
20190616,22,0,55.4,60000,40000
20190617,21.7,0,59.1,60000,40000
20190618,20.8,13.8,78.6,60000,40000
20190619,21.4,0.2,77.8,60000,40000
20190620,22.7,0,70.6,60000,40000
20190621,22.1,0.2,72.9,62000,38000
20190622,24.2,0,42.3,62000,38000
20190623,25,0,40.4,62000,37890
20190624,25.2,0,46.9,65000,37890
20190625,25.6,0,49.1,65000,37890
20190626,25.5,0,52.6,65000,37890
20190627,25.5,1.4,70.5,65000,35500
20190628,24.7,0,67.3,65000,35500
20190629,23.1,1.5,72,65000,27500
20190630,23.9,0,73.5,65000,35000
20190701,23.9,0,64.4,65000,35000
20190702,24.4,0,63.5,65000,35000
20190703,24.1,0,64.6,65000,35500
20190704,25.4,0,59.6,65000,35500
20190705,27.6,0,42.1,65000,35500
20190706,29.7,0,40.9,65000,35500
20190707,26.7,0,43.3,65000,33850
20190708,25.1,0,46.6,65000,33850
20190709,25,0,46.4,65000,33850
20190710,22.7,8.5,64.1,65000,33850
20190711,21.9,2.9,76.9,65000,31350
20190712,23.6,0,65.5,65000,43165
20190713,24.9,0,67.3,65000,43165
20190714,25.9,0,64.6,65000,43165
20190715,23.8,7.7,80,70000,43165
20190716,24.7,6.3,79,70000,43165
20190717,25.6,0.7,73.9,70000,43165
20190718,26.9,0,65,70000,43165
20190719,28.6,0,61.3,70000,43165
20190720,28,1.1,66.9,75000,43165
20190721,25.1,6.2,87.1,75000,43165
20190722,26.7,0.1,74.6,75000,43165
20190723,28.1,0,70.8,75000,48165
20190724,26.5,1,82.3,75000,43166
20190725,26.3,9.7,90.1,75000,48166
20190726,25.1,60,95.3,70000,50000
20190727,28.4,0.6,76.6,70000,50000
20190728,26.1,25.6,88.3,70000,38800
20190729,27.5,0.5,74.5,70000,38800
20190730,28.1,1.2,75.3,70000,41310
20190731,25.8,62.3,91.1,70000,41310
20190801,26.3,26.9,86.4,70000,41310
20190802,28.4,0,74.6,70000,51500
20190803,29.4,3,69,70000,51500
20190804,28.3,8.6,75.9,70000,51500
20190805,30.5,0,65.5,70000,51500
20190806,31.6,0,51.4,70000,51500
20190807,26.9,8,78.1,70000,51500
20190808,28.9,0,71.4,70000,51500
20190809,29.8,0,69,70000,51500
20190810,31.5,0,57.9,70000,51500
20190811,30.4,6.7,53.6,70000,51500
20190812,26.6,56.2,91.8,70000,51500
20190813,29.2,6.4,76.9,70000,51500
20190814,30.4,0,63.9,70000,51500
20190815,25.9,16.2,82,70000,51500
20190816,25.9,0.1,74.5,70000,48165
20190817,25.9,0,69.5,70000,48165
20190818,25.6,0,66.5,40000,48165
20190819,26.3,0,60.6,45000,48165
20190820,28.2,0,56.3,48000,48165
20190821,27,1.3,67.3,48000,48165
20190822,26.9,0,66.5,48000,48165
20190823,26.2,0,58.4,48000,48165
20190824,24.1,0,60.9,45000,48165
20190825,25,0,66.6,45000,46665
20190826,26.4,0,63.8,43000,46665
20190827,25.7,20,71.1,43000,46665
20190828,26.1,0,66.2,43000,46665
20190829,23.4,36.9,77.1,40000,46665
20190830,22.6,0.2,66.3,40000,46665
20190831,23.5,0,65,35000,45665
20190901,23.7,0,64,35000,43165
20190902,24.4,0,56.6,35000,43165
20190903,24.1,0,67.6,35000,40000
20190904,22.8,22.7,89,35000,40000
20190905,23,36.4,91.4,35000,40000
20190906,25.3,2.4,79.8,30000,40000
20190907,25.7,2.8,72.9,30000,40000
20190908,24.7,0,76.9,30000,40000
20190909,25.1,0,74.3,30000,40000
20190910,23.8,63.2,93.4,30000,40000
20190911,24.3,7.6,71.4,30000,40000
20190912,21,3.9,72.3,30000,38000
20190913,23.3,0.1,60.4,30000,38000
20190914,22.4,0.3,80,30000,37890
20190915,24.2,0,70.4,30000,37890
20190916,24.5,0,53,30000,37890
20190917,23.5,0,41.6,34000,37890
20190918,21,0,46,34000,35500
20190919,19.5,0,46.5,34000,35500
20190920,19.6,0,52.8,34000,27500
20190921,19.6,0,60.3,34000,35000
20190922,18.6,0.4,63.4,34000,35000
20190923,20,0,51.1,34000,35000
20190924,19.8,0,61.3,40000,35500
20190925,20.9,0,64.4,40000,35500
20190926,22.9,0,59.3,40000,35500
20190927,22.9,0,57.5,40000,35500
20190928,23.7,0,58.9,40000,33850
20190929,22.6,0,60.6,40000,35500
20190930,22.4,0,61,36000,35500
20191001,23.1,0,67.1,36000,31350
20191002,21.6,23.1,88,36000,31350
20191003,22.4,4.6,73.4,36000,31350
20191004,22.4,0,71.5,36000,31350
20191005,18.7,0.6,72.6,40000,31350
20191006,18.1,0,53.4,40000,28850
20191007,14.8,25.4,92,40000,25000
20191008,14.7,0,58.8,40000,25000
20191009,13.6,0,48.3,40000,25000
20191010,15.2,0,60.9,37000,25000
20191011,18.8,0,60,37000,25000
20191012,17.9,0,49.3,37000,25000
20191013,17.2,0,52.6,37000,25000
20191014,14.4,0,56.9,37000,25000
20191015,14.5,0,55.6,37000,33750
20191016,14.6,0,58.3,37000,33750
20191017,15.4,0,56,37000,33750
20191018,17,0,58.3,37000,33750
20191019,17,0,63.8,37000,33750
20191020,16.5,0,70.3,37000,33750
20191021,17.1,0,61,35000,33750
20191022,18.1,0,56.1,35000,33750
20191023,17,0,57.3,35000,33750
20191024,18.3,0,47.6,35000,29950
20191025,16.7,0,58,35000,29950
20191026,10,0,60,35000,29950
20191027,11,0,59,35000,29950
20191028,12.9,1.7,65.9,38000,29950
20191029,12.5,0.1,61,38000,29950
20191030,11.2,0,60.3,38000,29950
20191031,14.8,0,73.8,38000,29950
20191101,14.9,0,57.9,38000,29950
20191102,13.6,0,57.3,38000,29950
20191103,14.7,0,57.8,42000,29950
20191104,13.8,0,57.8,47000,29950
20191105,12.4,0,65.1,46000,29950
20191106,11,0,63.6,46000,29950
20191107,9.2,0,42.8,46000,29950
20191108,6.8,0,31.4,44000,29950
20191109,9.5,0,41.4,44000,29950
20191110,10,11.8,59.6,44000,25000
20191111,11.2,1.1,71.6,41000,25000
20191112,9.3,0,63.6,41000,25000
20191113,7.2,7.5,72.3,41000,25000
20191114,1.3,0,30.6,41000,25000
20191115,5.6,18.8,87.4,41000,25000
20191116,6.8,0,81.3,41000,25000
20191117,8.3,21.1,79.4,41000,25000
20191118,4.6,14.7,59.8,41000,25000
20191119,0.2,0,48,41000,25000
20191120,0.5,0,35.5,41000,23000
20191121,4.2,0,37.4,41000,25000
20191122,9.7,0,34.1,41000,25000
