date,mean(¡ÆC),prep(mm),humidity(%),whole_price,retail_price
20181025,13.8,0,55.5,35000,36500
20181026,12.2,11,74.1,35000,36500
20181027,8.7,0,49.6,35000,36500
20181028,8.3,5.5,77.1,35000,36500
20181029,7.2,0,57.3,35000,36500
20181030,6.1,0,51.3,35000,36500
20181031,7.4,0,55.4,35000,36500
20181101,8.4,0,53.4,35000,36500
20181102,10.6,0,54.9,40000,32667
20181103,11.2,0,56,40000,32667
20181104,11.6,0,55,40000,32667
20181105,11.9,0,65.5,40000,32667
20181106,12.2,0,70.5,40000,32667
20181107,12.8,2,79.5,40000,32667
20181108,11.8,64,93.8,40000,32667
20181109,12.1,1,69,41000,32667
20181110,11.9,0,69.1,41000,32667
20181111,8.1,0,67.6,41000,32667
20181112,8.1,0,52.3,41000,32667
20181113,8.8,0,51.6,41000,32667
20181114,9.8,0,55.5,41000,32667
20181115,9.7,0,55.4,41000,32667
20181116,8.8,0,65.1,42000,32667
20181117,4.9,0,50.8,42000,32667
20181118,6.1,0,48.8,42000,32667
20181119,6.5,0,50.4,42000,32667
20181120,6.5,0.2,39.9,42000,34000
20181121,5.8,1,57.1,42000,34000
20181122,2.3,0,35,42000,34000
20181123,1.9,0,29.6,44000,34000
20181124,2.6,10.9,71.1,44000,34000
20181125,4.8,0,77.8,44000,34000
20181126,6.3,0,70.1,44000,34000
20181127,7.1,0,65,44000,34000
20181128,5,0,27.1,44000,34000
20181129,3.5,0,41.4,44000,34000
20181130,2.7,0,46.1,44000,34000
20181201,5.5,0,42.3,44000,34000
20181202,8.2,0,50.1,44000,34000
20181203,11.5,9.5,87.4,44000,34000
20181204,6.7,5,74.9,44000,34000
20181205,0,0,39.5,44000,34000
20181206,2.4,0,50.5,44000,34000
20181207,-7.3,0,37.1,44000,34000
20181208,-8.3,0,37.1,44000,36500
20181209,-7.2,0,27,44000,36500
20181210,-2.5,0,33.3,44000,36500
20181211,0.2,0,44.8,44000,36500
20181212,-1.9,0,39,44000,36500
20181213,-2.2,1.3,57.4,44000,34000
20181214,-4.4,0,44.3,44000,34000
20181215,-2.4,0,46.8,44000,34000
20181216,0,0.3,63.8,44000,34000
20181217,1.6,0.3,60.1,44000,34000
20181218,2.6,0,56.3,44000,34000
20181219,4,0,53.4,44000,35333
20181220,3.4,0,45.5,44000,36543
20181221,5.6,0,40.1,44000,36543
20181222,6.9,0,48.9,44000,36543
20181223,2.4,0,43,44000,36543
20181224,-2.3,0,35.9,44000,36543
20181225,0.6,0,53.4,44000,36543
20181226,-1.5,0,40.8,44000,36543
20181227,-10.1,0,28.3,44000,36543
20181228,-10.5,0,33,44000,36543
20181229,-7.6,0,29,44000,36543
20181230,-6.8,0,35.9,44000,36543
20181231,-5.4,0,39.6,46000,36543
20190101,-5,0,49.5,46000,36543
20190102,-4.9,0,42.8,46000,36543
20190103,-3.5,0,38.8,46000,36543
20190104,-1.1,0,55.5,46000,36543
20190105,-2.8,0,40.3,46000,36543
20190106,-2.8,0,35,48000,36543
20190107,-1.9,0,46.4,48000,36543
20190108,-3.5,0,31,48000,36543
20190109,-4.7,0,28.8,48000,36543
20190110,-0.6,0,48.8,48000,36543
20190111,2.4,0,58.8,48000,36543
20190112,2.8,0,47.6,48000,36543
20190113,1.2,0,54.3,48000,39657
20190114,1.4,0,68.6,48000,39657
20190115,-1.7,0,58.8,48000,39657
20190116,-5.2,0,45.9,48000,39657
20190117,-0.3,0,45.8,51000,39657
20190118,0.6,0,44,51000,39657
20190119,3.6,0,59.8,52000,39657
20190120,-1.4,0,38.5,52000,39657
20190121,-1.2,0,57.8,52000,39657
20190122,1.7,0,62,52000,38543
20190123,2,0,48.9,54000,38543
20190124,0.1,0,34.9,54000,38543
20190125,-1.2,0,27.6,55000,38543
20190126,-2.5,0,30.9,55000,38543
20190127,-0.1,0,52.5,55000,38543
20190128,1.2,0,40.4,55000,38767
20190129,-0.2,0,35.5,55000,38767
20190130,1.8,0,54.6,55000,38767
20190131,-2,0,29,55000,38767
20190201,-2.1,0.3,47.6,55000,38767
20190202,1.4,0,60,53000,38767
20190203,3.3,16,92.9,53000,38767
20190204,-0.6,0,40.4,53000,38767
20190205,2.8,0,37.1,53000,38543
20190206,5.1,0,54.9,51000,38543
20190207,-2.1,0.5,45.5,49000,38543
20190208,-6.1,0,31.5,49000,38543
20190209,-5.4,0,30,49000,38543
20190210,-5,0,31.3,49000,38543
20190211,-3,0,34.9,49000,38543
20190212,-0.6,0,35.5,49000,38543
20190213,-2.1,0,26.6,49000,38543
20190214,-0.5,0,24.3,49000,38543
20190215,-0.8,2.2,72.8,49000,38543
20190216,-2.7,0.2,59,49000,38543
20190217,-1.8,0,47.4,49000,38543
20190218,0.9,0,43.5,49000,38543
20190219,1.4,4.6,80.8,49000,38543
20190220,1.7,0,67.8,49000,38543
20190221,2.4,0,59.4,49000,38543
20190222,4,0,56.1,49000,38543
20190223,6.8,0,41,49000,38543
20190224,6.3,0,45,49000,38543
20190225,4.7,0,55.8,49000,38543
20190226,5.2,0,32.8,49000,38543
20190227,7.8,0,31.3,49000,38543
20190228,6.6,0,39.5,49000,38543
20190301,6.6,0,42.3,49000,38543
20190302,7.8,0,37.6,49000,38543
20190303,9.4,0,36.4,49000,38543
20190304,9.9,0,46.1,49000,38543
20190305,8.4,0,66.3,49000,38543
20190306,8.4,0,55,49000,38543
20190307,7,0,51.1,49000,37243
20190308,6.1,0,39.4,49000,37243
20190309,7.2,0,31.8,48000,37243
20190310,10.1,0,26.4,48000,37243
20190311,6.6,0,61,48000,37243
20190312,3.9,0,55.1,48000,38543
20190313,3.5,0,38.5,48000,38543
20190314,5,0,45.3,48000,38543
20190315,5.5,3.5,72.8,48000,38543
20190316,4.3,0,69.9,48000,38543
20190317,6.3,0,55.4,48000,38543
20190318,7.1,0,43.8,48000,38543
20190319,10,0,52,48000,38543
20190320,10.3,16.5,79,48000,38543
20190321,7.1,3.3,77.4,48000,38543
20190322,3.3,0,40.9,48000,38543
20190323,3.3,1.7,46.9,48000,38543
20190324,4.3,0,45.4,48000,38543
20190325,7.3,0,56.1,49000,38543
20190326,11.4,0,51.1,49000,38543
20190327,11.6,0,66.4,49000,38543
20190328,9.4,0,49.9,49000,38543
20190329,9.2,0,33.1,49000,38543
20190330,5.2,1.8,72,49000,38543
20190331,4.4,0,46,49000,38543
20190401,5.5,0,39.8,49000,38543
20190402,6.7,0,36.9,49000,38543
20190403,7.6,0,36.1,49000,38543
20190404,9.2,0,43,49000,38543
20190405,11.4,0,41,49000,38543
20190406,9.3,0.8,39.9,49000,38543
20190407,12.6,0,43.1,49000,38543
20190408,11.6,0,25.6,49000,38543
20190409,9.2,17.4,49.1,49000,39543
20190410,7.1,5.6,78.4,49000,39543
20190411,9.5,0,58,48000,39543
20190412,11.4,0,48.5,48000,39543
20190413,11.8,0,34,48000,39543
20190414,9.6,1.7,45.5,48000,39543
20190415,11.6,0,30.9,48000,39543
20190416,14.9,0,26.3,48000,39543
20190417,15.3,0,37.5,48000,39543
20190418,12.6,0,74.4,48000,39543
20190419,13.8,0,57.5,48000,39543
20190420,14.3,1.2,66.9,48000,39543
20190421,14.8,0.3,77.8,48000,39543
20190422,19.3,0,50.6,48000,39543
20190423,20.4,0,52,48000,39543
20190424,19.5,4.1,70.4,48000,39543
20190425,13.2,11.3,75.9,48000,39543
20190426,8.4,4.9,82.1,48000,39543
20190427,11.6,0,52.6,48000,39543
20190428,12.9,0,48.8,49000,39543
20190429,13,0,52.9,49000,39543
20190430,15.5,0,52.8,49000,39543
20190501,16.4,0,48.9,50000,39543
20190502,17.1,0,28.5,50000,39543
20190503,17.9,0,37.5,50000,39543
20190504,19.5,0,40.4,50000,41543
20190505,19.2,0,35.8,50000,41543
20190506,14.5,0,27.1,50000,41543
20190507,15,0,33.4,50000,41543
20190508,15.6,0,48.3,50000,41543
20190509,16.6,0,43.3,50000,41543
20190510,17.8,0,48,50000,41543
20190511,20.3,0,39,50000,41543
20190512,21.6,0,36,50000,41543
20190513,18.7,0,43.4,50000,41543
20190514,19.6,0,44.5,50000,41543
20190515,20.7,0,48.1,50000,41543
20190516,23.5,0,43.8,50000,41543
20190517,23.6,0,44.9,50000,41543
20190518,22.8,0,46.8,50000,41543
20190519,19.4,22,93,50000,41543
20190520,16.4,8.7,63.6,50000,41543
20190521,17.2,0,52,50000,41543
20190522,19.5,0,46,50000,41543
20190523,22.1,0,45,50000,41543
20190524,24.2,0,46.4,50000,41543
20190525,23.4,0,45.6,50000,41543
20190526,24.5,0,39,50000,41543
20190527,17.8,7.1,80.9,50000,41543
20190528,18.1,0,45.9,50000,41543
20190529,20.3,0,48.4,50000,41543
20190530,19.6,0,48,50000,41543
20190531,19.1,0,49.6,50000,41543
20190601,18.9,0,60.5,50000,41543
20190602,21.1,0,42.1,60000,41543
20190603,23.1,0,42.9,60000,41543
20190604,22.6,0,56.4,60000,41543
20190605,23,0,63.8,60000,41543
20190606,21.2,7.5,75.9,60000,41543
20190607,20,35.3,77.3,60000,41543
20190608,21.9,0,57.5,60000,41543
20190609,21.6,2.5,66.1,60000,41543
20190610,18.4,9.5,70.3,60000,43577
20190611,20.5,0,51.1,60000,43577
20190612,21.5,0,57.1,60000,43577
20190613,23,0,51.9,60000,43577
20190614,23,0,54.8,60000,45243
20190615,21.9,2.1,61.5,60000,48543
20190616,22,0,55.4,60000,48543
20190617,21.7,0,59.1,60000,48543
20190618,20.8,13.8,78.6,60000,48543
20190619,21.4,0.2,77.8,60000,48543
20190620,22.7,0,70.6,60000,48543
20190621,22.1,0.2,72.9,60000,48543
20190622,24.2,0,42.3,60000,48543
20190623,25,0,40.4,60000,48543
20190624,25.2,0,46.9,60000,48543
20190625,25.6,0,49.1,60000,48543
20190626,25.5,0,52.6,60000,50210
20190627,25.5,1.4,70.5,60000,50210
20190628,24.7,0,67.3,63000,50210
20190629,23.1,1.5,72,63000,50210
20190630,23.9,0,73.5,63000,48543
20190701,23.9,0,64.4,63000,48543
20190702,24.4,0,63.5,63000,48543
20190703,24.1,0,64.6,63000,48543
20190704,25.4,0,59.6,63000,48543
20190705,27.6,0,42.1,63000,48543
20190706,29.7,0,40.9,63000,48543
20190707,26.7,0,43.3,63000,48543
20190708,25.1,0,46.6,63000,48543
20190709,25,0,46.4,63000,48543
20190710,22.7,8.5,64.1,63000,48543
20190711,21.9,2.9,76.9,63000,48543
20190712,23.6,0,65.5,63000,48543
20190713,24.9,0,67.3,63000,48543
20190714,25.9,0,64.6,65000,48543
20190715,23.8,7.7,80,65000,48543
20190716,24.7,6.3,79,65000,48543
20190717,25.6,0.7,73.9,65000,48543
20190718,26.9,0,65,65000,48543
20190719,28.6,0,61.3,65000,48543
20190720,28,1.1,66.9,70000,48543
20190721,25.1,6.2,87.1,70000,46877
20190722,26.7,0.1,74.6,70000,46877
20190723,28.1,0,70.8,70000,48544
20190724,26.5,1,82.3,70000,46877
20190725,26.3,9.7,90.1,70000,46877
20190726,25.1,60,95.3,70000,48545
20190727,28.4,0.6,76.6,72000,46877
20190728,26.1,25.6,88.3,72000,46877
20190729,27.5,0.5,74.5,72000,48546
20190730,28.1,1.2,75.3,72000,46877
20190731,25.8,62.3,91.1,72000,46877
20190801,26.3,26.9,86.4,72000,46877
20190802,28.4,0,74.6,72000,46877
20190803,29.4,3,69,72000,46877
20190804,28.3,8.6,75.9,72000,46877
20190805,30.5,0,65.5,72000,46877
20190806,31.6,0,51.4,72000,46877
20190807,26.9,8,78.1,72000,46877
20190808,28.9,0,71.4,72000,46877
20190809,29.8,0,69,72000,46877
20190810,31.5,0,57.9,72000,46877
20190811,30.4,6.7,53.6,72000,46877
20190812,26.6,56.2,91.8,72000,46877
20190813,29.2,6.4,76.9,72000,45815
20190814,30.4,0,63.9,46000,45815
20190815,25.9,16.2,82,46000,45815
20190816,25.9,0.1,74.5,47000,45815
20190817,25.9,0,69.5,48000,45815
20190818,25.6,0,66.5,48000,45815
20190819,26.3,0,60.6,48000,45815
20190820,28.2,0,56.3,48000,45815
20190821,27,1.3,67.3,48000,45815
20190822,26.9,0,66.5,48000,45815
20190823,26.2,0,58.4,45000,45815
20190824,24.1,0,60.9,45000,45815
20190825,25,0,66.6,40000,40000
20190826,26.4,0,63.8,40000,36500
20190827,25.7,20,71.1,40000,36500
20190828,26.1,0,66.2,40000,40000
20190829,23.4,36.9,77.1,40000,40000
20190830,22.6,0.2,66.3,37000,40000
20190831,23.5,0,65,37000,40000
20190901,23.7,0,64,35000,39985
20190902,24.4,0,56.6,35000,39985
20190903,24.1,0,67.6,35000,39985
20190904,22.8,22.7,89,35000,39985
20190905,23,36.4,91.4,35000,39985
20190906,25.3,2.4,79.8,35000,39985
20190907,25.7,2.8,72.9,33000,39985
20190908,24.7,0,76.9,33000,37485
20190909,25.1,0,74.3,33000,37485
20190910,23.8,63.2,93.4,33000,37485
20190911,24.3,7.6,71.4,33000,37485
20190912,21,3.9,72.3,33000,37485
20190913,23.3,0.1,60.4,33000,33990
20190914,22.4,0.3,80,33000,33990
20190915,24.2,0,70.4,33000,37485
20190916,24.5,0,53,33000,37485
20190917,23.5,0,41.6,33000,37485
20190918,21,0,46,33000,34150
20190919,19.5,0,46.5,33000,34150
20190920,19.6,0,52.8,33000,34150
20190921,19.6,0,60.3,33000,34150
20190922,18.6,0.4,63.4,33000,34150
20190923,20,0,51.1,33000,34150
20190924,19.8,0,61.3,33000,34150
20190925,20.9,0,64.4,33000,34150
20190926,22.9,0,59.3,33000,34150
20190927,22.9,0,57.5,33000,27733
20190928,23.7,0,58.9,37000,27733
20190929,22.6,0,60.6,37000,27733
20190930,22.4,0,61,37000,27733
20191001,23.1,0,67.1,38000,27733
20191002,21.6,23.1,88,38000,27733
20191003,22.4,4.6,73.4,38000,31650
20191004,22.4,0,71.5,38000,31650
20191005,18.7,0.6,72.6,35000,31650
20191006,18.1,0,53.4,35000,31650
20191007,14.8,25.4,92,38000,31650
20191008,14.7,0,58.8,36000,31650
20191009,13.6,0,48.3,36000,31650
20191010,15.2,0,60.9,36000,31650
20191011,18.8,0,60,36000,31650
20191012,17.9,0,49.3,35000,31650
20191013,17.2,0,52.6,35000,31650
20191014,14.4,0,56.9,35000,31650
20191015,14.5,0,55.6,35000,31650
20191016,14.6,0,58.3,35000,31650
20191017,15.4,0,56,35000,34985
20191018,17,0,58.3,35000,34985
20191019,17,0,63.8,35000,34985
20191020,16.5,0,70.3,37000,34985
20191021,17.1,0,61,37000,34985
20191022,18.1,0,56.1,37000,34985
20191023,17,0,57.3,37000,34985
20191024,18.3,0,47.6,37000,34985
20191025,16.7,0,58,37000,34985
20191026,10,0,60,37000,34985
20191027,11,0,59,37000,34985
20191028,12.9,1.7,65.9,39000,34985
20191029,12.5,0.1,61,39000,34985
20191030,11.2,0,60.3,39000,34985
20191031,14.8,0,73.8,39000,34985
20191101,14.9,0,57.9,39000,34985
20191102,13.6,0,57.3,40000,34985
20191103,14.7,0,57.8,40000,34985
20191104,13.8,0,57.8,40000,34985
20191105,12.4,0,65.1,47000,31657
20191106,11,0,63.6,45000,31657
20191107,9.2,0,42.8,45000,31657
20191108,6.8,0,31.4,45000,29983
20191109,9.5,0,41.4,42000,29983
20191110,10,11.8,59.6,42000,29983
20191111,11.2,1.1,71.6,42000,29983
20191112,9.3,0,63.6,42000,29983
20191113,7.2,7.5,72.3,40000,29983
20191114,1.3,0,30.6,40000,29983
20191115,5.6,18.8,87.4,40000,29983
20191116,6.8,0,81.3,40000,29983
20191117,8.3,21.1,79.4,40000,29983
20191118,4.6,14.7,59.8,41000,29983
20191119,0.2,0,48,41000,29983
20191120,0.5,0,35.5,41000,34323
20191121,4.2,0,37.4,41000,35433
20191122,9.7,0,34.1,41000,35433
