date,mean(¡ÆC),prep(mm),humidity(%),whole_price,retail_price
20190701,23.9,0,64.4,17000,3043
20190702,24.4,0,63.5,17000,3415
20190703,24.1,0,64.6,17000,3415
20190704,25.4,0,59.6,17000,3030
20190705,27.6,0,42.1,17000,3030
20190706,29.7,0,40.9,17000,3030
20190707,26.7,0,43.3,17000,3030
20190708,25.1,0,46.6,17000,3030
20190709,25,0,46.4,17000,3030
20190710,22.7,8.5,64.1,17000,3030
20190711,21.9,2.9,76.9,17000,3030
20190712,23.6,0,65.5,17000,3030
20190713,24.9,0,67.3,17000,3030
20190714,25.9,0,64.6,17000,3030
20190715,23.8,7.7,80,17000,3030
20190716,24.7,6.3,79,17000,3030
20190717,25.6,0.7,73.9,17000,3030
20190718,26.9,0,65,20000,3030
20190719,28.6,0,61.3,18000,3030
20190720,28,1.1,66.9,18000,3030
20190721,25.1,6.2,87.1,18000,3030
20190722,26.7,0.1,74.6,18000,3030
20190723,28.1,0,70.8,18000,3030
20190724,26.5,1,82.3,18000,3030
20190725,26.3,9.7,90.1,18000,2495
20190726,25.1,60,95.3,18000,2495
20190727,28.4,0.6,76.6,18000,2495
20190728,26.1,25.6,88.3,18000,2495
20190729,27.5,0.5,74.5,18000,2495
20190730,28.1,1.2,75.3,20000,2495
20190731,25.8,62.3,91.1,20000,2495
20190801,26.3,26.9,86.4,18000,2495
20190802,28.4,0,74.6,18000,2495
20190803,29.4,3,69,18000,2495
20190804,28.3,8.6,75.9,18000,3260
20190805,30.5,0,65.5,18000,3260
20190806,31.6,0,51.4,18000,3260
20190807,26.9,8,78.1,20000,3260
20190808,28.9,0,71.4,22000,3030
20190809,29.8,0,69,20000,3030
20190810,31.5,0,57.9,20000,3030
20190811,30.4,6.7,53.6,23000,3030
20190812,26.6,56.2,91.8,23000,3030
20190813,29.2,6.4,76.9,22000,3030
20190814,30.4,0,63.9,24000,3280
20190815,25.9,16.2,82,24000,3280
20190816,25.9,0.1,74.5,24000,3280
20190817,25.9,0,69.5,24000,3280
20190818,25.6,0,66.5,22000,3280
20190819,26.3,0,60.6,22000,3280
20190820,28.2,0,56.3,20000,3030
20190821,27,1.3,67.3,20000,3030
20190822,26.9,0,66.5,20000,3030
20190823,26.2,0,58.4,20000,3030
20190824,24.1,0,60.9,20000,3030
20190825,25,0,66.6,20000,3030
20190826,26.4,0,63.8,20000,3030
20190827,25.7,20,71.1,20000,3030
20190828,26.1,0,66.2,22000,3030
20190829,23.4,36.9,77.1,24000,3415
20190830,22.6,0.2,66.3,21000,3415
20190831,23.5,0,65,21000,3415
20190901,23.7,0,64,25000,3415
20190902,24.4,0,56.6,25000,3415
20190903,24.1,0,67.6,25000,3415
20190904,22.8,22.7,89,25000,3665
20190905,23,36.4,91.4,25000,3665
20190906,25.3,2.4,79.8,30000,3665
20190907,25.7,2.8,72.9,30000,3665
20190908,24.7,0,76.9,30000,3665
20190909,25.1,0,74.3,30000,3665
20190910,23.8,63.2,93.4,35000,3665
20190911,24.3,7.6,71.4,32000,3665
20190912,21,3.9,72.3,32000,3665
20190913,23.3,0.1,60.4,32000,3665
20190914,22.4,0.3,80,32000,3665
20190915,24.2,0,70.4,32000,3665
20190916,24.5,0,53,32000,3665
20190917,23.5,0,41.6,30000,3665
20190918,21,0,46,25000,3915
20190919,19.5,0,46.5,25000,4520
20190920,19.6,0,52.8,23000,4520
20190921,19.6,0,60.3,23000,4520
20190922,18.6,0.4,63.4,25000,4270
20190923,20,0,51.1,25000,4270
20190924,19.8,0,61.3,25000,4270
20190925,20.9,0,64.4,28000,4270
20190926,22.9,0,59.3,28000,4020
20190927,22.9,0,57.5,26000,4020
20190928,23.7,0,58.9,26000,4020
20190929,22.6,0,60.6,30000,4020
20190930,22.4,0,61,30000,4020
20191001,23.1,0,67.1,32000,4020
20191002,21.6,23.1,88,32000,4270
20191003,22.4,4.6,73.4,32000,4270
20191004,22.4,0,71.5,30000,7967
20191005,18.7,0.6,72.6,30000,7967
20191006,18.1,0,53.4,34000,7967
20191007,14.8,25.4,92,34000,7967
20191008,14.7,0,58.8,30000,7967
20191009,13.6,0,48.3,30000,7767
20191010,15.2,0,60.9,30000,7767
20191011,18.8,0,60,30000,7767
20191012,17.9,0,49.3,30000,7767
20191013,17.2,0,52.6,30000,7767
20191014,14.4,0,56.9,30000,7767
20191015,14.5,0,55.6,28000,6660
20191016,14.6,0,58.3,28000,6660
20191017,15.4,0,56,34000,5790
20191018,17,0,58.3,34000,5790
20191019,17,0,63.8,34000,5790
20191020,16.5,0,70.3,33000,5827
20191021,17.1,0,61,33000,5827
20191022,18.1,0,56.1,33000,5827
20191023,17,0,57.3,33000,5573
20191024,18.3,0,47.6,33000,5827
20191025,16.7,0,58,28000,5827
20191026,10,0,60,28000,5827
20191027,11,0,59,28000,5827
20191028,12.9,1.7,65.9,28000,5827
20191029,12.5,0.1,61,28000,5827
20191030,11.2,0,60.3,28000,5827
20191031,14.8,0,73.8,28000,5573
20191101,14.9,0,57.9,30000,5573
20191102,13.6,0,57.3,30000,5573
20191103,14.7,0,57.8,32000,5573
20191104,13.8,0,57.8,32000,5573
20191105,12.4,0,65.1,35000,5573
20191106,11,0,63.6,33000,5407
20191107,9.2,0,42.8,33000,5407
20191108,6.8,0,31.4,30000,5407
20191109,9.5,0,41.4,30000,5407
20191110,10,11.8,59.6,32000,5407
20191111,11.2,1.1,71.6,32000,5407
20191112,9.3,0,63.6,32000,5407
20191113,7.2,7.5,72.3,32000,5407
20191114,1.3,0,30.6,35000,5573
20191115,5.6,18.8,87.4,33000,5407
20191116,6.8,0,81.3,33000,5407
20191117,8.3,21.1,79.4,40000,5407
20191118,4.6,14.7,59.8,40000,5407
20191119,0.2,0,48,40000,5407
20191120,0.5,0,35.5,38000,5740
20191121,4.2,0,37.4,38000,5740
20191122,9.7,0,34.1,38000,5740
20191123,12.1,0,52,38000,5740
20191124,9.8,3.8,74.6,35000,5907
20191125,1.9,0,62.1,35000,5907
20191126,6.6,0,64,37000,5907
20191127,3.1,0,50.8,35000,5907
20191128,3.5,0,52.4,35000,5907
